instrument_token,last_price,symbol,timestamp
2885,1476.7,NSE:RELIANCE,2025-06-26 09:52:38.721222
2885,1476.9,NSE:RELIANCE,2025-06-26 09:52:43.770535
2885,1476.7,NSE:RELIANCE,2025-06-26 09:52:48.815892
2885,1477.0,NSE:RELIANCE,2025-06-26 09:52:53.865888
2885,1477.0,NSE:RELIANCE,2025-06-26 09:52:58.914440
2885,1477.4,NSE:RELIANCE,2025-06-26 09:53:03.960051
2885,1477.3,NSE:RELIANCE,2025-06-26 09:53:09.016116
2885,1477.3,NSE:RELIANCE,2025-06-26 09:53:14.106897
2885,1477.4,NSE:RELIANCE,2025-06-26 09:53:19.172716
2885,1477.1,NSE:RELIANCE,2025-06-26 09:53:24.218992
2885,1477.4,NSE:RELIANCE,2025-06-26 09:53:29.284489
2885,1477.2,NSE:RELIANCE,2025-06-26 09:53:34.329758
2885,1477.4,NSE:RELIANCE,2025-06-26 09:53:39.376721
2885,1477.4,NSE:RELIANCE,2025-06-26 09:53:44.474992
2885,1477.3,NSE:RELIANCE,2025-06-26 09:53:49.522600
2885,1476.8,NSE:RELIANCE,2025-06-26 09:53:54.617606
2885,1476.9,NSE:RELIANCE,2025-06-26 09:53:59.734364
2885,1477.0,NSE:RELIANCE,2025-06-26 09:54:04.779446
2885,1476.9,NSE:RELIANCE,2025-06-26 09:54:09.825506
2885,1476.8,NSE:RELIANCE,2025-06-26 09:54:14.924936
2885,1476.7,NSE:RELIANCE,2025-06-26 09:54:19.992878
2885,1476.9,NSE:RELIANCE,2025-06-26 09:54:25.039714
2885,1476.9,NSE:RELIANCE,2025-06-26 09:54:30.087201
2885,1476.7,NSE:RELIANCE,2025-06-26 09:54:35.133473
2885,1476.8,NSE:RELIANCE,2025-06-26 09:54:40.179790
2885,1477.0,NSE:RELIANCE,2025-06-26 09:54:45.268734
2885,1476.9,NSE:RELIANCE,2025-06-26 09:54:50.315976
2885,1477.0,NSE:RELIANCE,2025-06-26 09:54:55.360367
2885,1477.1,NSE:RELIANCE,2025-06-26 09:55:00.405616
2885,1477.1,NSE:RELIANCE,2025-06-26 09:55:05.450764
2885,1477.2,NSE:RELIANCE,2025-06-26 09:55:10.494500
2885,1477.3,NSE:RELIANCE,2025-06-26 09:55:15.583782
2885,1477.2,NSE:RELIANCE,2025-06-26 09:55:20.652066
2885,1477.4,NSE:RELIANCE,2025-06-26 09:55:25.697362
2885,1477.3,NSE:RELIANCE,2025-06-26 09:55:30.750739
2885,1477.4,NSE:RELIANCE,2025-06-26 09:55:35.802608
2885,1477.7,NSE:RELIANCE,2025-06-26 09:55:40.854468
2885,1477.8,NSE:RELIANCE,2025-06-26 09:55:45.941806
2885,1477.7,NSE:RELIANCE,2025-06-26 09:55:50.988388
2885,1477.8,NSE:RELIANCE,2025-06-26 09:55:56.038857
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:01.096121
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:06.166002
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:11.210970
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:16.309232
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:21.505000
2885,1477.9,NSE:RELIANCE,2025-06-26 09:56:26.563248
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:31.611489
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:36.666193
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:41.712241
2885,1478.0,NSE:RELIANCE,2025-06-26 09:56:46.758515
2885,1478.3,NSE:RELIANCE,2025-06-26 09:56:51.954777
2885,1478.5,NSE:RELIANCE,2025-06-26 09:56:57.001324
2885,1478.5,NSE:RELIANCE,2025-06-26 09:57:02.047779
2885,1478.5,NSE:RELIANCE,2025-06-26 09:57:07.094752
2885,1478.5,NSE:RELIANCE,2025-06-26 09:57:12.145752
2885,1478.3,NSE:RELIANCE,2025-06-26 09:57:17.254950
2885,1478.4,NSE:RELIANCE,2025-06-26 09:57:22.325161
2885,1478.4,NSE:RELIANCE,2025-06-26 09:57:27.372473
2885,1478.4,NSE:RELIANCE,2025-06-26 09:57:32.422230
2885,1478.4,NSE:RELIANCE,2025-06-26 09:57:37.470048
2885,1478.4,NSE:RELIANCE,2025-06-26 09:57:42.519860
2885,1478.4,NSE:RELIANCE,2025-06-26 09:57:47.603080
2885,1478.5,NSE:RELIANCE,2025-06-26 09:57:52.649528
2885,1478.5,NSE:RELIANCE,2025-06-26 09:57:57.694749
2885,1478.8,NSE:RELIANCE,2025-06-26 09:58:02.739759
2885,1478.7,NSE:RELIANCE,2025-06-26 09:58:07.787549
2885,1479.5,NSE:RELIANCE,2025-06-26 09:58:12.834427
2885,1479.5,NSE:RELIANCE,2025-06-26 09:58:17.910135
2885,1479.4,NSE:RELIANCE,2025-06-26 09:58:22.965413
2885,1479.5,NSE:RELIANCE,2025-06-26 09:58:28.062918
2885,1479.5,NSE:RELIANCE,2025-06-26 09:58:33.110174
2885,1479.4,NSE:RELIANCE,2025-06-26 09:58:38.157837
2885,1479.4,NSE:RELIANCE,2025-06-26 09:58:43.203473
2885,1479.1,NSE:RELIANCE,2025-06-26 09:58:48.250263
2885,1479.7,NSE:RELIANCE,2025-06-26 09:58:53.298323
2885,1479.6,NSE:RELIANCE,2025-06-26 09:58:58.350573
2885,1479.7,NSE:RELIANCE,2025-06-26 09:59:03.394994
2885,1479.7,NSE:RELIANCE,2025-06-26 09:59:08.445212
2885,1480.0,NSE:RELIANCE,2025-06-26 09:59:13.491312
2885,1479.8,NSE:RELIANCE,2025-06-26 09:59:19.010003
2885,1480.1,NSE:RELIANCE,2025-06-26 09:59:24.085960
2885,1480.4,NSE:RELIANCE,2025-06-26 09:59:29.141540
2885,1480.4,NSE:RELIANCE,2025-06-26 09:59:34.189832
2885,1480.9,NSE:RELIANCE,2025-06-26 09:59:39.241966
2885,1480.8,NSE:RELIANCE,2025-06-26 09:59:44.288969
2885,1480.8,NSE:RELIANCE,2025-06-26 09:59:49.342299
2885,1480.8,NSE:RELIANCE,2025-06-26 09:59:54.389129
2885,1481.0,NSE:RELIANCE,2025-06-26 09:59:59.435676
2885,1480.9,NSE:RELIANCE,2025-06-26 10:00:04.483832
2885,1480.8,NSE:RELIANCE,2025-06-26 10:00:09.531118
2885,1481.3,NSE:RELIANCE,2025-06-26 10:00:14.581936
2885,1481.0,NSE:RELIANCE,2025-06-26 10:00:19.678216
2885,1481.3,NSE:RELIANCE,2025-06-26 10:00:24.839527
2885,1482.0,NSE:RELIANCE,2025-06-26 10:00:29.887146
2885,1482.0,NSE:RELIANCE,2025-06-26 10:00:34.978496
2885,1482.5,NSE:RELIANCE,2025-06-26 10:00:40.024634
2885,1482.1,NSE:RELIANCE,2025-06-26 10:00:45.068424
2885,1482.3,NSE:RELIANCE,2025-06-26 10:00:50.201470
2885,1482.5,NSE:RELIANCE,2025-06-26 10:00:55.360769
2885,1482.5,NSE:RELIANCE,2025-06-26 10:01:00.634661
2885,1482.9,NSE:RELIANCE,2025-06-26 10:01:05.678664
2885,1482.9,NSE:RELIANCE,2025-06-26 10:01:10.725699
2885,1482.9,NSE:RELIANCE,2025-06-26 10:01:15.769539
2885,1482.9,NSE:RELIANCE,2025-06-26 10:01:20.965258
2885,1484.0,NSE:RELIANCE,2025-06-26 10:01:26.052762
